cname,RT,precursor,formula,predicted_molecular_formula,delta_mass_predicted_formula_m/z,delta_mass_predicted_formula_m/z_ppm,parent_nucleus_category,delta_mass_m/z_parent_nucleus,substituent_combinations_text,substituents+formula,substituents+parent_nucleus_mass,delta_mass_predicted_m/z,ppm_difference,predicted_molecular_formula_correct,predicted_molecular_formula_correct,total_number_of_substituent_combinations,link,top_20_abundance_fragments_HCD110,top_20_abundance_fragments_HCD50,CH3/CH4_neutral_loss_judgement,minimum_ppm_CH3/CH4_neutral_loss
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,1-CH3+3-OCH3+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,,
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,1-CH3+1-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,1-CH3+1-OH+1-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,,
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,2-CH3+1-OH+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,2-CH3+1-OH+2-CH2OH+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,2-CH3+1-OH+1-OCH3+1-OCH2O-,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,,
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,,
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,2-CH3+1-OH+2-OCH3+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,,
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,2-CH3+2-OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,3-CH3+2-OH+1-OCH2O-,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,3-CH3+2-OH+1-CH2OH+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,3-CH3+2-OH+1-OCH3+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,,
60,14.180364,352.15494,,C21H22NO4,-6.000000001904482e-05,-0.17038,234.12773,118.02721,4-CH3+3-OH+1-O,C21H22NO4,352.154336,-0.000603999999995608,1.71515,,,37,,,,0,1.2152739875530885
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,4-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID61_ppm4=5_352.1553.html,278.0806 (100.0) / 220.07529 (68.3) / 235.06226 (43.5) / 232.07535 (41.2) / 234.09096 (40.3) / 248.06996 (39.6) / 263.05713 (36.7) / 262.0853 (32.6) / 250.08574 (32.3) / 246.09082 (27.0) / 294.0759 (26.4) / 318.07556 (26.3) / 249.07806 (24.7) / 290.08057 (24.4) / 204.08057 (23.8) / 233.08279 (22.8) / 274.08554 (18.5) / 277.07269 (17.4) / 276.06503 (16.9) / 260.06989 (16.3) / ,352.15341 (100.0) / 336.12216 (63.3) / 337.12994 (42.8) / 308.12747 (37.3) / 294.11179 (24.9) / 292.09613 (22.1) / 322.10666 (21.5) / 320.09094 (21.3) / 320.12766 (11.5) / 278.08044 (10.7) / 304.09708 (5.8) / 321.09885 (4.8) / 264.10153 (4.3) / 279.08865 (3.8) / 293.10446 (3.7) / 334.10703 (3.1) / 250.08528 (2.5) / 323.11325 (2.4) / 263.09335 (2.0) / 275.09354 (1.9) / ,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,1-OCH3+3-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,2-OCH3+2-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,3-OCH3+1-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,4-OCH3,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,1-CH3+1-OH+3-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,1-CH3+1-OH+1-OCH3+2-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,1-CH3+1-OH+2-OCH3+1-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,1-CH3+1-OH+3-OCH3,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,2-CH3+2-OH+2-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,2-CH3+2-OH+1-OCH3+1-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,2-CH3+2-OH+2-OCH3,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,3-CH3+3-OH+1-CH2OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,3-CH3+3-OH+1-OCH3,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,232.11208,120.04322000000002,4-CH3+4-OH,C21H22NO4,352.154336,-0.0009640000000246118,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-OCH3+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+2-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+3-CH2OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+1-OCH3+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+1-OCH3+2-CH2OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+2-OCH3+1-OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+2-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+3-OCH3+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+1-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,1-CH3+1-OH+1-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH3+1-OH+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH3+1-OH+2-CH2OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH3+1-OH+1-OCH3+1-OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH3+1-OH+2-OCH3+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,2-CH3+2-OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,3-CH3+2-OH+1-OCH2O-,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,3-CH3+2-OH+1-CH2OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,3-CH3+2-OH+1-OCH3+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,,
61,13.135253,352.1553,,C21H22NO4,-0.0004200000000196269,-1.19266,234.12773,118.02757,4-CH3+3-OH+1-O,C21H22NO4,352.154336,-0.0009639999999961901,2.73743,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,4-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID62_ppm4=5_352.15561.html,278.08051 (100.0) / 220.07541 (70.2) / 232.07536 (42.3) / 235.06226 (40.2) / 234.09093 (39.1) / 262.08548 (38.1) / 248.06987 (38.0) / 250.08583 (35.5) / 290.08093 (33.6) / 204.08057 (33.4) / 233.08301 (29.8) / 263.05734 (29.5) / 249.078 (26.6) / 318.07587 (26.6) / 274.08563 (25.7) / 246.09094 (24.1) / 260.07013 (22.6) / 294.07538 (21.9) / 276.06561 (20.9) / 277.07315 (16.9) / ,352.15338 (100.0) / 336.12213 (84.0) / 308.12738 (45.4) / 337.12994 (36.9) / 294.11172 (28.9) / 292.09616 (27.0) / 322.10672 (24.7) / 320.09055 (23.0) / 320.12741 (14.1) / 278.08093 (12.4) / 321.09857 (8.8) / 318.11169 (8.7) / 304.09601 (6.6) / 279.08817 (5.9) / 334.1062 (5.3) / 264.10086 (4.8) / 293.10303 (4.6) / 323.11435 (3.6) / 250.08507 (2.9) / 307.0827 (2.7) / ,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,1-OCH3+3-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,2-OCH3+2-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,3-OCH3+1-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,4-OCH3,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,1-CH3+1-OH+3-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,1-CH3+1-OH+1-OCH3+2-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,1-CH3+1-OH+2-OCH3+1-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,1-CH3+1-OH+3-OCH3,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,2-CH3+2-OH+2-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,2-CH3+2-OH+1-OCH3+1-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,2-CH3+2-OH+2-OCH3,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,3-CH3+3-OH+1-CH2OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,3-CH3+3-OH+1-OCH3,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,232.11208,120.04353000000003,4-CH3+4-OH,C21H22NO4,352.154336,-0.001274000000037745,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-OCH3+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+2-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+3-CH2OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+1-OCH3+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+1-OCH3+2-CH2OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+2-OCH3+1-OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+2-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+3-OCH3+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+1-OH+1-CH2OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,1-CH3+1-OH+1-OCH3+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH3+1-OH+1-CH2OH+1-OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH3+1-OH+2-CH2OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH3+1-OH+1-OCH3+1-OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH3+1-OH+1-OCH3+1-CH2OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH3+1-OH+2-OCH3+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,2-CH3+2-OH+1-CH2OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,3-CH3+2-OH+1-OCH2O-,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,3-CH3+2-OH+1-CH2OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,3-CH3+2-OH+1-OCH3+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,,
62,10.356202,352.15561,,C21H22NO4,-0.00073000000003276,-2.07295,234.12773,118.02788000000001,4-CH3+3-OH+1-O,C21H22NO4,352.154336,-0.0012740000000093232,3.61772,,,37,,,,0,3.118898654610657
63,17.86797,352.28418,,,,,,,,,,,,0.0,0.0,0,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,232.11208,121.98576000000003,3-OH+1-CH2OH+1-OCH2O-,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID64_ppm4=5_354.09784.html,65.03908 (100.0) / 91.05449 (74.7) / 121.02841 (39.5) / 95.04943 (23.1) / 189.06982 (21.8) / 165.06941 (18.4) / 103.05434 (17.1) / 133.02827 (15.0) / 117.05732 (14.7) / 118.06516 (14.0) / 152.06177 (12.7) / 178.07758 (11.8) / 188.07069 (11.8) / 161.04692 (10.8) / 119.0491 (10.2) / 89.03894 (9.8) / 53.03925 (8.9) / 176.06212 (8.8) / 191.07242 (8.8) / 169.06454 (8.0) / ,354.09579 (100.0) / 176.07037 (44.4) / 354.13403 (25.3) / 188.07034 (25.2) / 189.07887 (19.8) / 149.05951 (16.9) / 308.09119 (12.5) / 121.02834 (11.6) / 278.0806 (9.3) / 336.08545 (8.3) / 91.05449 (8.1) / 179.03349 (6.7) / 161.02312 (6.5) / 119.04918 (6.5) / 149.02332 (5.8) / 133.02827 (5.2) / 167.0338 (4.6) / 247.07544 (4.5) / 275.06998 (4.5) / 177.0183 (3.8) / ,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,232.11208,121.98576000000003,3-OH+1-OCH3+1-OCH2O-,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,232.11208,121.98576000000003,4-OH+1-CH2OCH2O-,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,232.11208,121.98576000000003,1-CH3+4-OH+1-OCH2O-,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,230.09643,124.00141000000002,4-OH+2-CH2OH,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,230.09643,124.00141000000002,4-OH+1-OCH3+1-CH2OH,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,230.09643,124.00141000000002,4-OH+2-OCH3,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,230.09643,124.00141000000002,1-CH3+5-OH+1-CH2OH,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,230.09643,124.00141000000002,1-CH3+5-OH+1-OCH3,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,230.09643,124.00141000000002,2-CH3+6-OH,C19H16NO6,354.097214,-0.0006260000000253285,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-OH+2-OCH2O-,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-OH+1-CH2OH+1-OCH2O-+1-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-OH+2-CH2OH+2-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-OH+1-OCH3+1-OCH2O-+1-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-OH+1-OCH3+1-CH2OH+2-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-OH+2-OCH3+2-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,3-OH+1-O+1-CH2OCH2O-,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,1-CH3+3-OH+1-OCH2O-+1-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,1-CH3+3-OH+1-CH2OH+2-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,1-CH3+3-OH+1-OCH3+2-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,0,100
64,14.930089,354.09784,,C19H16NO6,-8.200000002034358e-05,-0.23157,234.12773,119.97011,2-CH3+4-OH+2-O,C19H16NO6,354.097214,-0.0006260000000111177,1.76787,,,21,,,,,
